"Date","Price","Open","High","Low","Vol.","Change %"
"15-06-2005","1,874.75","1,865.30","1,876.40","1,865.05","","0.63%"
"14-06-2005","1,863.10","1,862.80","1,864.45","1,855.30","","0.27%"
"13-06-2005","1,858.15","1,856.55","1,860.40","1,844.70","","0.39%"
"10-06-2005","1,851.00","1,870.70","1,872.65","1,847.05","","-0.60%"
"09-06-2005","1,862.15","1,871.15","1,871.15","1,858.50","","-0.28%"
"08-06-2005","1,867.30","1,861.60","1,870.50","1,859.30","","0.58%"
"07-06-2005","1,856.50","1,853.55","1,859.70","1,847.25","","0.39%"
"06-06-2005","1,849.20","1,848.00","1,862.20","1,845.55","","0.24%"
"04-06-2005","1,844.85","1,844.85","1,847.45","1,839.00","","0.10%"
"03-06-2005","1,843.05","1,823.70","1,844.40","1,820.55","","1.19%"
"02-06-2005","1,821.45","1,840.15","1,843.75","1,820.10","","-0.92%"
"01-06-2005","1,838.45","1,836.75","1,845.05","1,833.35","","0.20%"
"31-05-2005","1,834.85","1,819.60","1,837.55","1,818.05","","0.86%"
"30-05-2005","1,819.20","1,830.05","1,831.45","1,814.20","","-0.30%"
"27-05-2005","1,824.75","1,829.90","1,843.35","1,820.15","","0.14%"
"26-05-2005","1,822.25","1,809.45","1,824.25","1,803.65","","0.76%"
"25-05-2005","1,808.50","1,789.00","1,811.15","1,789.00","","0.59%"
"24-05-2005","1,797.95","1,796.25","1,799.95","1,786.65","","0.55%"
"23-05-2005","1,788.15","1,777.50","1,790.35","1,775.10","","0.95%"
"20-05-2005","1,771.30","1,772.35","1,775.00","1,760.25","","0.04%"
"19-05-2005","1,770.60","1,778.75","1,781.95","1,767.00","","0.51%"
"18-05-2005","1,761.60","1,760.75","1,766.55","1,748.60","","-0.27%"
"17-05-2005","1,766.35","1,789.75","1,795.55","1,762.00","","-1.10%"
"16-05-2005","1,785.95","1,772.75","1,787.90","1,772.75","","1.00%"
"13-05-2005","1,768.25","1,766.60","1,771.70","1,762.50","","-0.04%"
"12-05-2005","1,768.90","1,760.30","1,773.85","1,760.30","","0.49%"
"11-05-2005","1,760.30","1,763.25","1,763.25","1,752.00","","-0.32%"
"10-05-2005","1,765.90","1,771.65","1,776.65","1,762.40","","-0.21%"
"09-05-2005","1,769.70","1,754.15","1,770.75","1,754.15","","1.21%"
"06-05-2005","1,748.55","1,742.30","1,752.55","1,732.95","","0.63%"
"05-05-2005","1,737.60","1,732.45","1,745.05","1,732.45","","1.16%"
"04-05-2005","1,717.65","1,700.80","1,718.75","1,700.80","","1.13%"
"03-05-2005","1,698.40","1,696.85","1,705.65","1,692.50","","0.19%"
"02-05-2005","1,695.25","1,698.50","1,703.50","1,681.60","","0.39%"
"29-04-2005","1,688.65","1,716.75","1,716.75","1,684.15","","-1.72%"
"28-04-2005","1,718.15","1,722.35","1,725.45","1,709.65","","-0.28%"
"27-04-2005","1,723.05","1,739.55","1,742.90","1,719.35","","-1.01%"
"26-04-2005","1,740.60","1,747.60","1,751.65","1,736.75","","-0.44%"
"25-04-2005","1,748.30","1,740.45","1,751.25","1,733.10","","0.35%"
"22-04-2005","1,742.15","1,738.55","1,744.70","1,732.25","","0.87%"
"21-04-2005","1,727.15","1,696.65","1,728.30","1,696.65","","1.18%"
"20-04-2005","1,707.00","1,696.10","1,709.45","1,685.45","","0.79%"
"19-04-2005","1,693.55","1,714.50","1,733.55","1,689.25","","-0.76%"
"18-04-2005","1,706.45","1,698.25","1,718.15","1,691.15","","-1.18%"
"15-04-2005","1,726.75","1,771.70","1,771.70","1,724.65","","-2.96%"
"13-04-2005","1,779.35","1,781.75","1,789.75","1,774.15","","0.06%"
"12-04-2005","1,778.20","1,765.00","1,780.00","1,765.00","","0.78%"
"11-04-2005","1,764.35","1,782.90","1,782.90","1,758.30","","-1.06%"
"08-04-2005","1,783.30","1,802.20","1,804.40","1,776.55","","-0.84%"
"07-04-2005","1,798.40","1,819.50","1,819.50","1,795.05","","-0.48%"
"06-04-2005","1,807.00","1,798.30","1,809.50","1,795.00","","0.78%"
"05-04-2005","1,793.05","1,808.35","1,811.80","1,786.85","","-0.61%"
"04-04-2005","1,804.05","1,809.95","1,815.15","1,799.20","","-0.07%"
"01-04-2005","1,805.30","1,786.20","1,808.20","1,766.45","","1.83%"
"31-03-2005","1,772.85","1,745.10","1,777.10","1,745.10","","2.04%"
"30-03-2005","1,737.45","1,728.70","1,741.80","1,715.85","","0.74%"
"29-03-2005","1,724.65","1,764.20","1,764.20","1,715.15","","-2.15%"
"28-03-2005","1,762.60","1,760.15","1,774.95","1,758.25","","0.80%"
"24-03-2005","1,748.60","1,766.95","1,773.25","1,741.40","","-0.56%"
"23-03-2005","1,758.50","1,791.70","1,799.65","1,753.15","","-1.94%"
"22-03-2005","1,793.30","1,829.45","1,829.45","1,789.75","","-1.97%"
"21-03-2005","1,829.30","1,845.00","1,850.30","1,824.50","","-0.49%"
"18-03-2005","1,838.35","1,837.05","1,844.30","1,811.60","","0.13%"
"17-03-2005","1,835.95","1,854.50","1,856.15","1,830.55","","-1.27%"
"16-03-2005","1,859.65","1,864.30","1,876.05","1,856.65","","-0.05%"
"15-03-2005","1,860.60","1,874.50","1,877.75","1,856.90","","-0.60%"
"14-03-2005","1,871.80","1,876.90","1,889.25","1,869.05","","-0.48%"
"11-03-2005","1,880.85","1,896.50","1,904.55","1,876.95","","-0.43%"
"10-03-2005","1,889.00","1,882.50","1,891.70","1,871.85","","0.38%"
"09-03-2005","1,881.80","1,894.60","1,905.15","1,864.95","","-0.60%"
"08-03-2005","1,893.20","1,888.20","1,896.30","1,881.65","","0.51%"
"07-03-2005","1,883.60","1,875.75","1,891.55","1,875.75","","0.62%"
"04-03-2005","1,871.95","1,863.65","1,874.65","1,858.75","","0.95%"
"03-03-2005","1,854.30","1,825.90","1,856.25","1,825.90","","1.59%"
"02-03-2005","1,825.30","1,817.65","1,826.95","1,815.80","","0.74%"
"01-03-2005","1,811.90","1,825.05","1,825.05","1,805.15","","-0.85%"
"28-02-2005","1,827.40","1,801.95","1,830.90","1,791.40","","1.73%"
"25-02-2005","1,796.30","1,809.95","1,812.55","1,790.50","","0.10%"
"24-02-2005","1,794.55","1,802.35","1,808.00","1,792.60","","-0.02%"
"23-02-2005","1,794.95","1,793.55","1,802.15","1,789.40","","0.10%"
"22-02-2005","1,793.20","1,781.15","1,795.15","1,774.50","","0.66%"
"21-02-2005","1,781.50","1,800.25","1,801.00","1,779.10","","-0.70%"
"18-02-2005","1,794.10","1,801.00","1,811.00","1,789.25","","-0.18%"
"17-02-2005","1,797.25","1,800.30","1,800.30","1,784.75","","-0.34%"
"16-02-2005","1,803.45","1,822.35","1,832.35","1,797.55","","-0.86%"
"15-02-2005","1,819.05","1,830.35","1,830.35","1,811.55","","-0.52%"
"14-02-2005","1,828.65","1,825.50","1,837.45","1,823.60","","0.61%"
"11-02-2005","1,817.50","1,805.35","1,821.15","1,805.35","","0.80%"
"10-02-2005","1,803.00","1,808.25","1,813.20","1,793.90","","-0.12%"
"09-02-2005","1,805.15","1,798.05","1,810.60","1,798.05","","0.91%"
"08-02-2005","1,788.85","1,788.10","1,797.40","1,781.00","","0.12%"
"07-02-2005","1,786.70","1,806.60","1,811.70","1,783.05","","-0.64%"
"04-02-2005","1,798.20","1,810.90","1,817.10","1,785.75","","-0.09%"
"03-02-2005","1,799.80","1,778.90","1,802.35","1,778.90","","1.35%"
"02-02-2005","1,775.90","1,778.70","1,789.45","1,770.90","","0.05%"
"01-02-2005","1,775.00","1,769.45","1,781.25","1,759.40","","0.38%"
"31-01-2005","1,768.25","1,749.75","1,771.40","1,749.75","","2.05%"
"28-01-2005","1,732.70","1,700.55","1,735.30","1,700.55","","2.36%"
"27-01-2005","1,692.80","1,681.35","1,698.40","1,681.35","","1.21%"
"25-01-2005","1,672.60","1,651.30","1,673.60","1,643.95","","1.14%"
"24-01-2005","1,653.80","1,671.40","1,671.40","1,649.95","","-0.87%"
"20-01-2005","1,668.30","1,679.40","1,679.40","1,650.85","","-0.46%"
"19-01-2005","1,676.00","1,688.35","1,692.30","1,673.25","","-0.46%"
"18-01-2005","1,683.80","1,689.30","1,700.40","1,677.05","","0.24%"
"17-01-2005","1,679.80","1,693.30","1,693.30","1,655.05","","-0.22%"
"14-01-2005","1,683.55","1,704.60","1,708.65","1,677.35","","-0.99%"
"13-01-2005","1,700.35","1,679.00","1,705.15","1,679.00","","2.31%"
"12-01-2005","1,662.00","1,706.60","1,716.00","1,655.15","","-2.57%"
"11-01-2005","1,705.90","1,739.25","1,743.40","1,702.45","","-1.87%"
"10-01-2005","1,738.40","1,761.35","1,772.70","1,733.25","","-1.12%"
"07-01-2005","1,758.05","1,743.90","1,761.95","1,739.70","","0.97%"
"06-01-2005","1,741.10","1,768.95","1,773.90","1,722.50","","-1.59%"
"05-01-2005","1,769.20","1,822.45","1,826.30","1,725.60","","-3.39%"
"04-01-2005","1,831.30","1,838.35","1,841.15","1,828.55","","-0.19%"
"03-01-2005","1,834.75","1,818.55","1,836.65","1,816.60","","1.65%"
"31-12-2004","1,804.90","1,789.85","1,806.25","1,787.95","","1.34%"
"30-12-2004","1,781.10","1,794.80","1,803.60","1,776.95","","-0.51%"
"29-12-2004","1,790.30","1,802.55","1,806.35","1,783.75","","-0.21%"
"28-12-2004","1,794.05","1,780.20","1,795.25","1,780.20","","0.88%"
"27-12-2004","1,778.40","1,769.60","1,790.10","1,764.40","","0.23%"
"24-12-2004","1,774.25","1,772.40","1,776.50","1,765.00","","0.79%"
"23-12-2004","1,760.30","1,753.15","1,763.70","1,753.15","","0.65%"
"22-12-2004","1,748.90","1,763.65","1,768.90","1,745.40","","-0.53%"
"21-12-2004","1,758.25","1,748.95","1,759.65","1,744.45","","0.95%"
"20-12-2004","1,741.65","1,725.90","1,743.30","1,725.90","","0.94%"
"17-12-2004","1,725.45","1,740.05","1,744.80","1,722.10","","-0.64%"
"16-12-2004","1,736.50","1,731.95","1,740.45","1,724.95","","0.38%"
"15-12-2004","1,729.95","1,715.55","1,734.70","1,715.55","","0.86%"
"14-12-2004","1,715.20","1,698.10","1,716.30","1,698.10","","1.19%"
"13-12-2004","1,695.05","1,681.60","1,695.85","1,681.60","","0.84%"
"10-12-2004","1,680.90","1,694.30","1,702.20","1,678.10","","-0.81%"
"09-12-2004","1,694.60","1,685.60","1,698.25","1,681.20","","0.63%"
"08-12-2004","1,683.95","1,702.20","1,709.80","1,681.25","","-0.51%"
"07-12-2004","1,692.50","1,690.85","1,700.80","1,683.95","","0.04%"
"06-12-2004","1,691.75","1,701.55","1,709.65","1,689.85","","-0.07%"
"03-12-2004","1,692.95","1,697.30","1,705.70","1,688.80","","-0.05%"
"02-12-2004","1,693.80","1,671.05","1,694.95","1,671.05","","2.12%"
"01-12-2004","1,658.70","1,661.55","1,664.30","1,640.95","","0.33%"
"30-11-2004","1,653.20","1,657.00","1,661.50","1,648.50","","0.41%"
"29-11-2004","1,646.45","1,614.75","1,649.35","1,614.75","","1.80%"
"25-11-2004","1,617.35","1,619.35","1,630.65","1,612.15","","-0.06%"
"24-11-2004","1,618.25","1,611.55","1,621.90","1,610.80","","0.62%"
"23-11-2004","1,608.25","1,591.50","1,614.10","1,591.50","","1.19%"
"22-11-2004","1,589.40","1,578.05","1,592.65","1,566.75","","0.18%"
"19-11-2004","1,586.60","1,606.20","1,610.15","1,585.35","","-1.08%"
"18-11-2004","1,603.85","1,600.50","1,606.10","1,595.50","","0.41%"
"17-11-2004","1,597.25","1,586.50","1,599.40","1,586.50","","0.79%"
"16-11-2004","1,584.80","1,580.85","1,586.35","1,570.90","","0.36%"
"12-11-2004","1,579.15","1,584.95","1,586.90","1,575.25","","0.29%"
"11-11-2004","1,574.55","1,581.50","1,585.80","1,572.40","","-0.33%"
"10-11-2004","1,579.75","1,568.10","1,580.70","1,568.10","","1.04%"
"09-11-2004","1,563.55","1,572.55","1,573.30","1,560.70","","-0.34%"
"08-11-2004","1,568.90","1,568.50","1,575.70","1,566.95","","0.40%"
"05-11-2004","1,562.60","1,555.15","1,563.80","1,552.70","","0.94%"
"04-11-2004","1,548.05","1,555.65","1,557.95","1,546.30","","0.07%"
"03-11-2004","1,547.00","1,532.75","1,547.30","1,532.55","","1.37%"
"02-11-2004","1,526.05","1,511.20","1,527.65","1,511.20","","1.02%"
"01-11-2004","1,510.60","1,504.05","1,511.80","1,495.35","","0.57%"
"29-10-2004","1,502.05","1,516.70","1,516.90","1,499.65","","-0.59%"
"28-10-2004","1,511.00","1,512.50","1,516.95","1,507.90","","0.82%"
"27-10-2004","1,498.65","1,494.15","1,506.80","1,489.65","","0.49%"
"26-10-2004","1,491.40","1,473.85","1,492.15","1,469.20","","1.13%"
"25-10-2004","1,474.70","1,498.30","1,498.30","1,472.30","","-1.54%"
"21-10-2004","1,497.75","1,507.55","1,509.10","1,492.25","","-0.46%"
"20-10-2004","1,504.70","1,518.30","1,524.40","1,501.60","","-0.91%"
"19-10-2004","1,518.45","1,510.40","1,522.10","1,503.75","","1.13%"
"18-10-2004","1,501.55","1,513.85","1,517.10","1,499.60","","-0.46%"
"15-10-2004","1,508.55","1,510.40","1,523.70","1,504.90","","0.03%"
"14-10-2004","1,508.10","1,504.00","1,516.05","1,493.05","","0.34%"
"12-10-2004","1,503.00","1,530.10","1,534.45","1,500.70","","-1.49%"
"11-10-2004","1,525.75","1,544.40","1,547.35","1,522.70","","-0.74%"
"09-10-2004","1,537.15","1,536.15","1,539.60","1,533.90","","0.17%"
"08-10-2004","1,534.50","1,532.50","1,538.50","1,526.15","","0.27%"
"07-10-2004","1,530.35","1,521.05","1,537.95","1,521.05","","0.84%"
"06-10-2004","1,517.60","1,532.30","1,541.85","1,514.15","","-0.78%"
"05-10-2004","1,529.50","1,522.45","1,532.95","1,517.90","","0.60%"
"04-10-2004","1,520.45","1,512.30","1,526.10","1,512.30","","1.48%"
"01-10-2004","1,498.30","1,478.80","1,500.80","1,472.85","","1.32%"
"30-09-2004","1,478.75","1,476.50","1,482.45","1,473.35","","0.86%"
"29-09-2004","1,466.10","1,454.75","1,467.20","1,444.30","","1.37%"
"28-09-2004","1,446.25","1,457.90","1,461.70","1,443.80","","-0.90%"
"27-09-2004","1,459.35","1,460.95","1,466.15","1,452.15","","-0.10%"
"24-09-2004","1,460.85","1,452.55","1,471.00","1,452.55","","0.05%"
"23-09-2004","1,460.15","1,472.35","1,479.50","1,458.05","","-1.34%"
"22-09-2004","1,480.00","1,476.30","1,484.45","1,467.20","","0.43%"
"21-09-2004","1,473.65","1,457.30","1,475.30","1,456.45","","1.14%"
"20-09-2004","1,457.00","1,462.85","1,466.75","1,454.35","","-0.16%"
"17-09-2004","1,459.30","1,445.55","1,461.30","1,445.55","","1.33%"
"16-09-2004","1,440.10","1,419.50","1,441.35","1,418.55","","1.35%"
"15-09-2004","1,420.85","1,424.75","1,431.15","1,415.15","","-0.18%"
"14-09-2004","1,423.45","1,420.15","1,424.40","1,413.40","","0.39%"
"13-09-2004","1,417.90","1,414.55","1,422.90","1,414.50","","0.36%"
"10-09-2004","1,412.75","1,398.90","1,413.85","1,394.00","","1.03%"
"09-09-2004","1,398.35","1,411.00","1,413.10","1,392.35","","-0.64%"
"08-09-2004","1,407.30","1,404.05","1,409.70","1,403.65","","0.46%"
"07-09-2004","1,400.85","1,396.40","1,402.80","1,394.05","","0.42%"
"06-09-2004","1,394.95","1,384.00","1,398.70","1,384.00","","0.81%"
"03-09-2004","1,383.80","1,380.80","1,385.30","1,373.95","","0.42%"
"02-09-2004","1,378.00","1,383.80","1,390.90","1,376.20","","-0.40%"
"01-09-2004","1,383.60","1,382.55","1,386.95","1,381.75","","0.46%"
"31-08-2004","1,377.20","1,373.50","1,379.50","1,368.55","","0.30%"
"30-08-2004","1,373.10","1,356.20","1,374.10","1,356.20","","1.46%"
"27-08-2004","1,353.40","1,352.20","1,356.15","1,346.35","","0.39%"
"26-08-2004","1,348.20","1,340.75","1,350.35","1,339.10","","1.20%"
"25-08-2004","1,332.15","1,332.20","1,334.20","1,325.80","","0.38%"
"24-08-2004","1,327.15","1,316.95","1,331.30","1,316.95","","0.89%"
"23-08-2004","1,315.45","1,325.30","1,329.30","1,312.50","","-1.00%"
"20-08-2004","1,328.75","1,340.85","1,340.85","1,324.55","","-0.95%"
"19-08-2004","1,341.50","1,331.70","1,343.35","1,327.65","","1.42%"
"18-08-2004","1,322.75","1,335.45","1,337.55","1,319.50","","-1.09%"
"17-08-2004","1,337.35","1,338.20","1,347.80","1,333.10","","0.30%"
"16-08-2004","1,333.30","1,336.30","1,341.80","1,328.25","","0.00%"
"13-08-2004","1,333.30","1,336.30","1,341.80","1,328.25","","-0.18%"
"12-08-2004","1,335.70","1,345.85","1,354.65","1,329.55","","-0.88%"
"11-08-2004","1,347.60","1,377.40","1,378.05","1,344.70","","-1.85%"
"10-08-2004","1,373.05","1,371.25","1,376.40","1,365.05","","0.53%"
"09-08-2004","1,365.75","1,352.75","1,366.95","1,347.75","","0.42%"
"06-08-2004","1,360.00","1,377.10","1,381.25","1,355.75","","-1.25%"
"05-08-2004","1,377.25","1,355.65","1,377.85","1,355.65","","1.73%"
"04-08-2004","1,353.80","1,354.15","1,361.00","1,348.20","","-0.03%"
"03-08-2004","1,354.25","1,364.30","1,367.80","1,350.90","","-0.43%"
"02-08-2004","1,360.15","1,357.35","1,361.40","1,351.50","","0.64%"
"30-07-2004","1,351.45","1,341.25","1,356.70","1,341.25","","0.77%"
"29-07-2004","1,341.10","1,321.50","1,344.25","1,321.50","","1.51%"
"28-07-2004","1,321.10","1,330.25","1,333.20","1,315.05","","-0.46%"
"27-07-2004","1,327.25","1,347.70","1,351.95","1,325.65","","-1.17%"
"26-07-2004","1,342.90","1,325.20","1,344.65","1,318.20","","1.00%"
"23-07-2004","1,329.60","1,331.55","1,332.85","1,321.45","","0.24%"
"22-07-2004","1,326.40","1,327.15","1,334.65","1,319.45","","1.10%"
"21-07-2004","1,312.00","1,306.20","1,323.15","1,300.35","","0.96%"
"20-07-2004","1,299.50","1,303.85","1,305.95","1,293.20","","-0.39%"
"19-07-2004","1,304.65","1,297.05","1,314.50","1,295.30","","0.85%"
"16-07-2004","1,293.60","1,276.75","1,296.15","1,271.15","","1.56%"
"15-07-2004","1,273.75","1,256.80","1,275.05","1,256.80","","1.28%"
"14-07-2004","1,257.70","1,275.15","1,275.15","1,255.10","","-0.79%"
"13-07-2004","1,267.75","1,287.70","1,287.95","1,261.40","","-0.94%"
"12-07-2004","1,279.75","1,273.15","1,283.05","1,269.80","","0.51%"
"09-07-2004","1,273.30","1,214.65","1,276.25","1,214.65","","2.08%"
"08-07-2004","1,247.35","1,293.75","1,305.25","1,238.45","","-3.19%"
"07-07-2004","1,288.40","1,281.50","1,298.05","1,281.30","","0.51%"
"06-07-2004","1,281.85","1,261.20","1,283.55","1,258.35","","1.66%"
"05-07-2004","1,260.95","1,267.50","1,276.70","1,258.50","","-0.80%"
"02-07-2004","1,271.15","1,259.40","1,278.85","1,257.55","","0.02%"
"01-07-2004","1,270.85","1,252.45","1,271.85","1,248.05","","1.83%"
"30-06-2004","1,248.00","1,260.40","1,268.60","1,246.05","","-0.59%"
"29-06-2004","1,255.40","1,250.25","1,263.70","1,243.95","","0.41%"
"28-06-2004","1,250.30","1,226.75","1,251.95","1,226.75","","2.04%"
"25-06-2004","1,225.30","1,209.60","1,229.75","1,200.60","","1.52%"
"24-06-2004","1,207.00","1,191.40","1,209.10","1,184.10","","1.22%"
"23-06-2004","1,192.50","1,222.90","1,224.20","1,190.35","","-2.17%"
"22-06-2004","1,219.00","1,223.85","1,229.45","1,214.70","","-0.65%"
"21-06-2004","1,226.95","1,238.20","1,242.10","1,224.85","","-0.76%"
"18-06-2004","1,236.40","1,244.40","1,252.75","1,232.60","","-1.16%"
"17-06-2004","1,250.85","1,240.65","1,255.45","1,230.45","","0.87%"
"16-06-2004","1,240.10","1,264.20","1,264.20","1,237.65","","-0.36%"
"15-06-2004","1,244.55","1,230.85","1,249.75","1,230.85","","1.24%"
"14-06-2004","1,229.30","1,249.25","1,249.25","1,225.45","","-2.16%"
"11-06-2004","1,256.40","1,283.80","1,285.65","1,254.50","","-2.17%"
"10-06-2004","1,284.25","1,279.80","1,291.00","1,278.50","","-0.05%"
"09-06-2004","1,284.85","1,283.70","1,292.45","1,279.65","","0.23%"
"08-06-2004","1,281.90","1,283.25","1,284.90","1,266.15","","0.51%"
"07-06-2004","1,275.35","1,274.55","1,285.30","1,267.80","","1.32%"
"04-06-2004","1,258.75","1,232.15","1,262.60","1,227.65","","1.41%"
"03-06-2004","1,241.30","1,292.75","1,293.80","1,235.40","","-2.31%"
"02-06-2004","1,270.65","1,248.50","1,276.65","1,248.50","","1.78%"
"01-06-2004","1,248.40","1,245.50","1,264.05","1,245.50","","1.78%"
"31-05-2004","1,226.55","1,223.90","1,245.15","1,211.70","","-2.45%"
"28-05-2004","1,257.30","1,307.10","1,311.70","1,254.45","","-4.89%"
"27-05-2004","1,322.00","1,321.95","1,336.00","1,318.30","","-0.97%"
"26-05-2004","1,335.00","1,343.70","1,355.05","1,327.85","","-0.02%"
"25-05-2004","1,335.30","1,334.20","1,347.00","1,309.55","","-0.16%"
"24-05-2004","1,337.40","1,318.90","1,342.35","1,317.10","","2.72%"
"21-05-2004","1,301.95","1,280.70","1,304.90","1,256.25","","0.58%"
"20-05-2004","1,294.40","1,318.70","1,325.95","1,284.60","","-0.97%"
"19-05-2004","1,307.10","1,276.90","1,311.25","1,271.40","","5.11%"
"18-05-2004","1,243.60","1,180.90","1,251.40","1,180.90","","8.00%"
"17-05-2004","1,151.50","1,283.35","1,283.35","1,087.15","","-12.09%"
"14-05-2004","1,309.85","1,438.15","1,438.70","1,295.70","","-8.81%"
"13-05-2004","1,436.40","1,381.45","1,466.95","1,367.15","","-0.12%"
"12-05-2004","1,438.10","1,422.75","1,445.10","1,415.35","","0.79%"
"11-05-2004","1,426.80","1,474.15","1,474.15","1,420.60","","-4.48%"
"10-05-2004","1,493.65","1,500.95","1,500.95","1,481.30","","-1.89%"
"07-05-2004","1,522.50","1,541.90","1,541.90","1,517.30","","-1.37%"
"06-05-2004","1,543.60","1,539.70","1,547.60","1,539.70","","1.48%"
"05-05-2004","1,521.05","1,517.85","1,523.60","1,511.35","","0.92%"
"04-05-2004","1,507.25","1,497.15","1,513.65","1,497.15","","1.86%"
"03-05-2004","1,479.70","1,508.20","1,508.20","1,458.35","","-1.85%"
"30-04-2004","1,507.55","1,519.55","1,527.45","1,501.80","","-0.69%"
"29-04-2004","1,517.95","1,518.40","1,528.45","1,506.75","","-0.05%"
"28-04-2004","1,518.70","1,520.30","1,534.30","1,507.35","","-0.17%"
"27-04-2004","1,521.35","1,562.20","1,562.20","1,519.95","","-4.27%"
"23-04-2004","1,589.25","1,593.80","1,606.50","1,585.25","","0.21%"
"22-04-2004","1,585.90","1,574.40","1,589.60","1,570.65","","1.16%"
"21-04-2004","1,567.65","1,538.55","1,569.70","1,538.40","","1.68%"
"20-04-2004","1,541.70","1,544.60","1,547.90","1,532.00","","-0.09%"
"19-04-2004","1,543.10","1,569.45","1,575.50","1,538.10","","-1.53%"
"17-04-2004","1,567.10","1,567.05","1,569.55","1,561.95","","0.26%"
"16-04-2004","1,563.05","1,561.95","1,575.05","1,558.55","","0.52%"
"15-04-2004","1,554.90","1,560.50","1,568.70","1,549.60","","-0.16%"
"13-04-2004","1,557.40","1,535.70","1,561.30","1,512.70","","2.01%"
"12-04-2004","1,526.75","1,541.90","1,545.25","1,521.30","","-0.29%"
"08-04-2004","1,531.15","1,518.70","1,534.85","1,511.20","","1.00%"
"07-04-2004","1,516.05","1,524.00","1,526.75","1,505.95","","-0.06%"
"06-04-2004","1,517.00","1,535.50","1,536.00","1,506.90","","-0.47%"
