"Date","Price","Open","High","Low","Vol.","Change %"
"21-11-2023","13,857.80","13,954.90","13,989.10","13,837.75","71.22B","-0.11%"
"20-11-2023","13,872.80","13,933.60","13,970.20","13,830.50","72.13B","-0.07%"
"17-11-2023","13,881.85","13,862.15","13,957.00","13,821.40","92.27B","0.09%"
"16-11-2023","13,869.05","13,810.45","13,912.25","13,772.00","77.49B","0.58%"
"15-11-2023","13,789.25","13,781.50","13,808.45","13,725.25","91.27B","1.32%"
"13-11-2023","13,610.00","13,520.25","13,629.10","13,444.85","69.49B","0.68%"
"12-11-2023","13,517.70","13,508.80","13,560.05","13,504.35","","1.14%"
"10-11-2023","13,365.20","13,293.90","13,382.75","13,250.85","62.65B","0.47%"
"09-11-2023","13,303.15","13,388.95","13,398.90","13,292.00","71.44B","-0.24%"
"08-11-2023","13,335.15","13,313.45","13,401.95","13,307.45","69.76B","0.70%"
"07-11-2023","13,242.70","13,178.40","13,250.40","13,109.45","64.70B","0.75%"
"06-11-2023","13,144.65","13,092.55","13,158.95","13,068.80","57.21B","1.39%"
"03-11-2023","12,965.05","12,910.20","12,983.85","12,907.45","64.02B","1.21%"
"02-11-2023","12,809.90","12,754.65","12,826.90","12,735.85","54.55B","1.34%"
"01-11-2023","12,640.75","12,689.15","12,746.40","12,627.05","64.30B","-0.07%"
"31-10-2023","12,649.90","12,721.40","12,755.75","12,634.70","64.92B","-0.06%"
"30-10-2023","12,657.80","12,715.15","12,719.15","12,560.45","66.86B","0.15%"
"27-10-2023","12,639.30","12,512.10","12,672.05","12,510.95","69.97B","2.01%"
"26-10-2023","12,390.70","12,388.50","12,421.65","12,048.75","74.36B","-0.34%"
"25-10-2023","12,433.50","12,554.85","12,645.85","12,266.00","78.59B","-0.24%"
"23-10-2023","12,463.90","12,990.30","13,019.95","12,424.35","87.70B","-3.59%"
"20-10-2023","12,927.40","13,043.10","13,086.00","12,883.70","97.74B","-0.79%"
"19-10-2023","13,030.60","12,989.25","13,055.00","12,922.15","62.90B","0.15%"
"18-10-2023","13,010.45","13,112.00","13,148.30","12,999.40","73.06B","-0.34%"
"17-10-2023","13,054.95","13,057.00","13,078.00","13,020.20","59.70B","0.88%"
"16-10-2023","12,941.65","12,939.45","12,984.85","12,894.05","72.48B","0.37%"
"13-10-2023","12,894.05","12,931.65","12,991.75","12,884.30","65.63B","-0.44%"
"12-10-2023","12,950.95","12,926.90","12,968.30","12,917.65","73.96B","0.65%"
"11-10-2023","12,867.05","12,837.45","12,922.85","12,835.75","69.76B","0.84%"
"10-10-2023","12,760.25","12,661.70","12,768.95","12,661.40","57.59B","1.20%"
"09-10-2023","12,609.00","12,683.70","12,721.90","12,567.45","69.06B","-1.78%"
"06-10-2023","12,837.10","12,772.80","12,849.65","12,731.50","74.53B","0.80%"
"05-10-2023","12,735.25","12,747.45","12,792.40","12,681.95","66.23B","0.63%"
"04-10-2023","12,656.00","12,795.50","12,795.50","12,577.80","94.47B","-1.25%"
"03-10-2023","12,816.20","12,763.55","12,837.20","12,718.95","79.24B","0.53%"
"29-09-2023","12,748.50","12,672.80","12,790.10","12,655.30","75.24B","0.99%"
"28-09-2023","12,623.75","12,731.60","12,794.80","12,597.35","91.64B","-0.41%"
"27-09-2023","12,675.50","12,569.45","12,685.65","12,554.00","58.86B","0.98%"
"26-09-2023","12,552.15","12,510.15","12,596.50","12,503.40","58.41B","0.57%"
"25-09-2023","12,481.55","12,523.70","12,543.65","12,443.75","76.63B","0.04%"
"22-09-2023","12,476.25","12,476.20","12,532.70","12,333.85","70.66B","0.26%"
"21-09-2023","12,444.45","12,605.15","12,658.00","12,414.40","71.28B","-1.34%"
"20-09-2023","12,613.05","12,707.95","12,744.05","12,539.85","64.34B","-0.88%"
"18-09-2023","12,725.20","12,833.55","12,851.20","12,705.05","93.03B","-0.54%"
"15-09-2023","12,793.75","12,811.20","12,859.35","12,748.70","87.66B","0.41%"
"14-09-2023","12,741.95","12,662.25","12,768.60","12,659.10","89.19B","1.31%"
"13-09-2023","12,576.65","12,462.75","12,613.60","12,296.85","96.92B","1.02%"
"12-09-2023","12,450.20","13,063.55","13,079.20","12,414.20","119.36B","-4.10%"
"11-09-2023","12,982.25","12,935.50","13,006.35","12,929.45","117.47B","1.33%"
"08-09-2023","12,812.30","12,814.15","12,843.10","12,734.15","94.34B","0.61%"
"07-09-2023","12,734.15","12,722.05","12,773.35","12,674.90","68.76B","0.47%"
"06-09-2023","12,674.90","12,707.00","12,721.45","12,621.05","80.65B","0.15%"
"05-09-2023","12,656.25","12,641.30","12,701.05","12,550.75","107.27B","0.84%"
"04-09-2023","12,550.75","12,468.15","12,595.50","12,386.45","112.21B","1.33%"
"01-09-2023","12,386.45","12,291.35","12,400.05","12,268.20","93.04B","1.17%"
"31-08-2023","12,243.65","12,206.55","12,264.55","12,172.05","107.95B","0.81%"
"30-08-2023","12,145.40","12,109.55","12,184.00","12,104.80","65.03B","1.03%"
"29-08-2023","12,021.65","12,008.20","12,040.65","12,003.70","70.51B","0.54%"
"28-08-2023","11,957.10","11,927.75","11,976.65","11,892.40","71.15B","0.74%"
"25-08-2023","11,869.45","11,895.60","11,954.80","11,786.45","56.03B","-0.41%"
"24-08-2023","11,918.20","12,035.90","12,054.90","11,904.95","58.98B","-0.35%"
"23-08-2023","11,960.20","11,886.20","11,981.25","11,885.35","62.15B","0.91%"
"22-08-2023","11,852.50","11,798.70","11,861.20","11,797.55","49.79B","0.81%"
"21-08-2023","11,756.80","11,746.00","11,768.85","11,696.60","48.45B","0.63%"
"18-08-2023","11,683.35","11,740.25","11,778.50","11,657.90","51.20B","-0.53%"
"17-08-2023","11,745.30","11,752.90","11,811.15","11,731.65","54.28B","0.14%"
"16-08-2023","11,728.50","11,651.70","11,739.85","11,618.25","479.00M","0.57%"
"14-08-2023","11,662.40","11,727.55","11,728.30","11,516.20","54.80B","-0.73%"
"11-08-2023","11,748.35","11,818.65","11,836.35","11,734.55","67.57B","-0.18%"
"10-08-2023","11,769.95","11,848.00","11,869.50","11,745.35","55.15B","-0.47%"
"09-08-2023","11,825.15","11,790.40","11,839.90","11,765.40","54.55B","0.59%"
"08-08-2023","11,755.95","11,770.00","11,779.60","11,664.20","56.56B","0.27%"
"07-08-2023","11,724.30","11,782.05","11,798.35","11,710.40","58.65B","0.22%"
"04-08-2023","11,698.05","11,675.00","11,765.10","11,669.20","73.11B","0.76%"
"03-08-2023","11,609.85","11,581.15","11,650.65","11,521.60","61.48B","0.12%"
"02-08-2023","11,596.05","11,785.10","11,791.55","11,496.20","94.62B","-1.58%"
"01-08-2023","11,782.80","11,750.10","11,805.45","11,746.05","72.32B","0.68%"
"31-07-2023","11,702.85","11,651.00","11,712.90","11,639.00","83.32B","0.88%"
"28-07-2023","11,600.30","11,610.15","11,636.50","11,560.00","79.41B","0.19%"
"27-07-2023","11,578.75","11,614.40","11,663.30","11,558.15","78.49B","0.00%"
"26-07-2023","11,578.95","11,576.20","11,607.55","11,558.15","71.64B","0.17%"
"25-07-2023","11,558.90","11,627.90","11,648.05","11,544.55","61.06B","-0.11%"
"24-07-2023","11,571.90","11,585.70","11,625.25","11,548.20","80.43B","0.37%"
"21-07-2023","11,529.70","11,442.80","11,542.65","11,415.60","78.48B","0.72%"
"20-07-2023","11,447.15","11,431.60","11,475.05","11,406.65","61.04B","0.37%"
"19-07-2023","11,404.95","11,353.90","11,419.30","11,351.90","61.94B","0.78%"
"18-07-2023","11,317.20","11,465.65","11,483.10","11,262.70","75.86B","-0.94%"
"17-07-2023","11,424.10","11,389.55","11,464.20","11,387.05","79.87B","0.88%"
"14-07-2023","11,323.90","11,219.10","11,333.45","11,213.35","70.33B","1.42%"
"13-07-2023","11,165.85","11,333.75","11,355.30","11,135.20","67.65B","-1.00%"
"12-07-2023","11,278.70","11,246.60","11,321.05","11,243.95","72.54B","0.76%"
"11-07-2023","11,193.95","11,090.15","11,204.85","11,087.90","57.39B","1.26%"
"10-07-2023","11,054.15","11,165.10","11,172.25","11,042.50","37.81B","-0.58%"
"07-07-2023","11,118.60","11,174.55","11,216.00","11,077.85","66.73B","-0.44%"
"06-07-2023","11,167.40","11,091.85","11,175.15","11,083.60","59.58B","0.80%"
"05-07-2023","11,078.25","11,011.55","11,087.60","10,995.70","55.77B","0.74%"
"04-07-2023","10,997.20","11,036.35","11,054.20","10,936.75","64.91B","0.25%"
"03-07-2023","10,970.25","10,909.55","10,986.50","10,909.25","51.76B","1.23%"
"30-06-2023","10,837.10","10,817.95","10,851.25","10,817.55","55.82B","0.42%"
"28-06-2023","10,791.35","10,801.75","10,832.50","10,777.45","43.38B","0.35%"
"27-06-2023","10,753.75","10,733.30","10,780.00","10,727.85","41.99B","0.60%"
"26-06-2023","10,689.85","10,635.60","10,699.00","10,592.20","32.21B","0.62%"
"23-06-2023","10,624.10","10,757.50","10,759.55","10,582.65","38.83B","-1.17%"
"22-06-2023","10,750.10","10,863.60","10,896.15","10,718.05","46.77B","-0.76%"
"21-06-2023","10,832.05","10,874.15","10,908.95","10,816.05","54.65B","0.07%"
"20-06-2023","10,824.80","10,779.70","10,834.50","10,738.60","50.21B","0.52%"
"19-06-2023","10,769.15","10,793.45","10,824.70","10,749.60","48.00B","0.27%"
"16-06-2023","10,740.50","10,694.05","10,783.95","10,688.30","52.58B","0.98%"
"15-06-2023","10,636.60","10,651.45","10,693.25","10,620.00","52.42B","0.15%"
"14-06-2023","10,620.35","10,647.00","10,654.80","10,612.75","67.28B","0.12%"
"13-06-2023","10,607.20","10,582.95","10,621.30","10,568.15","44.53B","0.70%"
"12-06-2023","10,533.70","10,488.95","10,541.70","10,452.65","38.90B","0.87%"
"09-06-2023","10,442.85","10,481.35","10,489.40","10,419.15","39.57B","-0.12%"
"08-06-2023","10,455.30","10,582.05","10,587.45","10,442.35","41.73B","-0.95%"
"07-06-2023","10,555.55","10,460.20","10,561.55","10,459.10","61.43B","1.35%"
"06-06-2023","10,415.25","10,388.15","10,421.90","10,338.00","44.33B","0.54%"
"05-06-2023","10,359.05","10,379.45","10,407.55","10,349.15","43.06B","0.36%"
"02-06-2023","10,321.60","10,323.35","10,365.45","10,308.65","62.06B","0.50%"
"01-06-2023","10,269.85","10,199.00","10,290.45","10,193.75","54.75B","1.02%"
"31-05-2023","10,166.10","10,057.95","10,181.05","10,045.70","61.43B","1.03%"
"30-05-2023","10,062.30","10,054.65","10,076.20","10,032.35","39.80B","0.22%"
"29-05-2023","10,040.60","10,052.60","10,068.00","10,014.35","41.03B","0.30%"
"26-05-2023","10,010.80","9,985.15","10,024.20","9,967.65","39.84B","0.53%"
"25-05-2023","9,957.95","9,959.40","9,989.15","9,938.25","33.51B","0.09%"
"24-05-2023","9,949.40","9,936.25","10,002.30","9,908.35","33.20B","0.01%"
"23-05-2023","9,948.25","9,971.80","10,018.40","9,938.60","38.71B","0.02%"
"22-05-2023","9,946.35","9,863.90","9,954.50","9,820.10","40.26B","0.55%"
"19-05-2023","9,891.70","9,920.15","9,925.55","9,790.70","42.26B","0.02%"
"18-05-2023","9,890.00","9,987.95","10,009.15","9,869.20","45.89B","-0.48%"
"17-05-2023","9,937.50","9,909.95","9,957.40","9,880.40","53.02B","0.53%"
"16-05-2023","9,885.45","9,923.00","9,953.95","9,873.05","47.52B","-0.02%"
"15-05-2023","9,887.05","9,829.05","9,897.15","9,765.30","46.99B","0.81%"
"12-05-2023","9,807.35","9,892.65","9,904.90","9,792.65","41.52B","-0.75%"
"11-05-2023","9,881.10","9,871.75","9,914.95","9,864.75","36.87B","0.53%"
"10-05-2023","9,829.20","9,836.00","9,856.65","9,769.75","36.58B","0.14%"
"09-05-2023","9,815.45","9,876.40","9,919.45","9,802.75","51.86B","-0.05%"
"08-05-2023","9,820.75","9,780.05","9,834.20","9,746.90","34.55B","0.94%"
"05-05-2023","9,729.75","9,807.30","9,833.10","9,717.80","43.13B","-0.82%"
"04-05-2023","9,809.80","9,757.40","9,821.30","9,750.25","56.13B","0.79%"
"03-05-2023","9,732.55","9,737.25","9,782.80","9,716.40","53.41B","-0.07%"
"02-05-2023","9,739.10","9,719.85","9,776.95","9,709.90","55.59B","0.69%"
"28-04-2023","9,672.55","9,644.60","9,683.80","9,635.30","45.82B","0.83%"
"27-04-2023","9,592.50","9,537.60","9,603.25","9,532.40","46.82B","0.80%"
"26-04-2023","9,516.30","9,480.40","9,525.25","9,475.45","82.42B","0.46%"
"25-04-2023","9,472.85","9,445.80","9,503.40","9,425.90","52.76B","0.51%"
"24-04-2023","9,424.95","9,392.25","9,440.95","9,362.00","36.14B","0.59%"
"21-04-2023","9,369.40","9,435.65","9,440.50","9,326.75","32.24B","-0.34%"
"20-04-2023","9,400.90","9,415.30","9,429.50","9,383.45","41.78B","0.15%"
"19-04-2023","9,386.80","9,413.60","9,444.70","9,375.75","27.52B","-0.10%"
"18-04-2023","9,396.00","9,385.75","9,419.40","9,363.85","34.89B","0.29%"
"17-04-2023","9,368.50","9,327.05","9,374.75","9,286.80","31.15B","0.33%"
"13-04-2023","9,337.30","9,320.25","9,358.05","9,294.95","30.11B","0.29%"
"12-04-2023","9,310.75","9,286.75","9,332.80","9,270.25","33.66B","0.53%"
"11-04-2023","9,261.55","9,258.25","9,286.60","9,238.80","31.10B","0.41%"
"10-04-2023","9,223.70","9,235.70","9,242.45","9,188.40","30.39B","0.28%"
"06-04-2023","9,198.35","9,141.45","9,210.05","9,112.25","26.40B","0.78%"
"05-04-2023","9,126.85","9,084.95","9,136.95","9,074.95","41.77B","0.72%"
"03-04-2023","9,061.60","9,044.95","9,093.60","9,026.65","41.83B","0.74%"
"31-03-2023","8,994.75","8,904.65","9,023.35","8,903.30","41.91B","1.61%"
"29-03-2023","8,852.10","8,708.55","8,867.95","8,706.65","34.95B","1.73%"
"28-03-2023","8,701.40","8,786.90","8,801.55","8,682.00","32.11B","-0.91%"
"27-03-2023","8,781.65","8,928.55","8,945.75","8,759.15","23.76B","-1.59%"
"24-03-2023","8,923.90","9,074.05","9,099.85","8,903.55","28.33B","-1.67%"
"23-03-2023","9,075.50","9,091.70","9,125.60","9,063.80","28.35B","-0.43%"
"22-03-2023","9,114.40","9,091.15","9,148.70","9,087.40","23.42B","0.54%"
"21-03-2023","9,065.00","9,052.40","9,084.50","9,040.20","28.29B","0.66%"
"20-03-2023","9,005.85","9,052.85","9,122.10","8,948.65","32.16B","-0.98%"
"17-03-2023","9,094.60","9,095.35","9,135.85","9,062.45","37.95B","0.69%"
"16-03-2023","9,032.55","9,066.50","9,070.60","8,925.15","27.64B","-0.52%"
"15-03-2023","9,080.15","9,115.65","9,160.65","9,062.00","27.93B","0.41%"
"14-03-2023","9,043.15","9,123.15","9,141.95","9,007.00","27.97B","-0.83%"
"13-03-2023","9,118.50","9,308.70","9,333.10","9,091.00","28.37B","-2.23%"
"10-03-2023","9,326.95","9,350.10","9,360.85","9,282.15","24.78B","-0.89%"
"09-03-2023","9,410.90","9,485.70","9,511.45","9,395.50","27.52B","-0.54%"
"08-03-2023","9,462.15","9,409.60","9,478.10","9,364.25","31.79B","0.21%"
"06-03-2023","9,442.10","9,392.15","9,484.65","9,386.75","32.22B","1.12%"
"03-03-2023","9,337.35","9,296.80","9,366.10","9,295.55","28.31B","0.81%"
"02-03-2023","9,262.50","9,282.05","9,306.00","9,250.25","29.36B","-0.17%"
"01-03-2023","9,278.00","9,162.05","9,286.20","9,153.25","28.48B","1.34%"
"28-02-2023","9,155.60","9,146.25","9,176.65","9,117.60","24.12B","0.41%"
"27-02-2023","9,118.25","9,215.20","9,216.50","9,053.20","25.35B","-1.12%"
"24-02-2023","9,221.80","9,278.60","9,314.95","9,208.25","23.39B","-0.17%"
"23-02-2023","9,237.65","9,265.25","9,276.80","9,158.35","31.04B","-0.08%"
"22-02-2023","9,244.80","9,321.55","9,342.65","9,219.90","28.37B","-1.14%"
"21-02-2023","9,351.45","9,404.95","9,413.00","9,338.80","25.07B","-0.36%"
"20-02-2023","9,385.20","9,444.55","9,455.75","9,356.45","31.93B","-0.34%"
"17-02-2023","9,417.55","9,445.40","9,496.25","9,402.55","31.33B","-0.57%"
"16-02-2023","9,471.50","9,411.20","9,496.00","9,410.45","31.98B","0.99%"
"15-02-2023","9,378.85","9,320.00","9,387.20","9,315.45","25.11B","0.30%"
"14-02-2023","9,350.70","9,389.90","9,409.50","9,316.30","28.14B","-0.40%"
"13-02-2023","9,388.05","9,535.10","9,538.00","9,375.45","28.46B","-1.45%"
"10-02-2023","9,526.40","9,453.95","9,549.90","9,450.80","26.28B","0.54%"
"09-02-2023","9,475.05","9,487.40","9,491.05","9,433.90","25.43B","-0.04%"
"08-02-2023","9,478.90","9,413.75","9,487.40","9,385.30","28.04B","0.84%"
"07-02-2023","9,399.65","9,491.80","9,495.00","9,371.60","24.91B","-0.71%"
"06-02-2023","9,466.40","9,436.05","9,504.85","9,430.70","27.76B","0.54%"
"03-02-2023","9,415.55","9,473.40","9,507.10","9,311.30","31.57B","-0.35%"
"02-02-2023","9,448.30","9,342.80","9,522.70","9,328.05","38.26B","0.59%"
"01-02-2023","9,392.75","9,567.05","9,651.65","9,262.45","43.06B","-1.15%"
"31-01-2023","9,501.75","9,265.30","9,526.25","9,233.60","37.04B","2.91%"
"30-01-2023","9,233.00","9,242.95","9,351.40","9,185.95","29.42B","-0.10%"
"27-01-2023","9,242.70","9,442.55","9,482.80","9,155.25","32.54B","-1.89%"
"25-01-2023","9,420.95","9,523.85","9,532.85","9,397.50","27.07B","-1.16%"
"24-01-2023","9,531.10","9,589.05","9,606.10","9,516.15","37.61B","-0.37%"
"23-01-2023","9,566.50","9,603.75","9,611.80","9,551.30","25.20B","-0.03%"
"20-01-2023","9,569.10","9,645.90","9,651.85","9,555.55","25.69B","-0.57%"
"19-01-2023","9,623.60","9,643.00","9,663.90","9,609.25","23.28B","-0.49%"
"18-01-2023","9,670.85","9,680.25","9,706.30","9,658.45","29.52B","0.06%"
"17-01-2023","9,665.00","9,677.00","9,688.75","9,616.05","33.67B","-0.04%"
"16-01-2023","9,668.95","9,705.45","9,739.35","9,658.30","36.49B","-0.07%"
"13-01-2023","9,675.70","9,669.55","9,689.05","9,626.35","32.86B","0.29%"
"12-01-2023","9,647.65","9,679.00","9,704.10","9,596.85","29.29B","0.00%"
"11-01-2023","9,647.70","9,685.95","9,716.35","9,637.40","27.46B","-0.05%"
"10-01-2023","9,652.25","9,727.85","9,734.45","9,621.75","26.85B","-0.59%"
"09-01-2023","9,709.50","9,720.35","9,765.35","9,682.40","32.67B","0.55%"
"06-01-2023","9,656.05","9,746.75","9,753.25","9,616.30","31.86B","-0.81%"
"05-01-2023","9,735.25","9,763.55","9,778.70","9,653.40","33.45B","0.03%"
"04-01-2023","9,731.90","9,843.05","9,854.70","9,687.75","39.91B","-0.95%"
"03-01-2023","9,825.35","9,822.55","9,848.30","9,795.55","39.04B","0.27%"
"02-01-2023","9,798.60","9,756.05","9,807.25","9,704.35","42.56B","0.69%"
"30-12-2022","9,731.30","9,720.40","9,792.80","9,710.40","42.62B","0.75%"
"29-12-2022","9,658.95","9,599.95","9,670.00","9,561.55","42.98B","0.21%"
"28-12-2022","9,639.10","9,642.95","9,665.80","9,567.10","45.28B","-0.07%"
"27-12-2022","9,645.80","9,610.20","9,695.25","9,542.60","48.90B","1.19%"
"26-12-2022","9,532.60","9,176.20","9,547.80","9,103.00","50.57B","3.81%"
"23-12-2022","9,182.55","9,537.75","9,565.00","9,159.15","50.02B","-4.72%"
"22-12-2022","9,637.50","9,837.35","9,881.90","9,545.40","52.79B","-1.61%"
"21-12-2022","9,795.30","10,054.10","10,087.85","9,767.30","68.48B","-2.24%"
"20-12-2022","10,020.20","10,064.35","10,095.25","9,943.90","47.38B","-0.44%"
"19-12-2022","10,064.00","10,067.10","10,097.10","10,009.75","56.70B","0.46%"
"16-12-2022","10,017.45","10,054.50","10,146.50","9,976.50","80.72B","-0.63%"
"15-12-2022","10,080.95","10,147.70","10,178.85","10,061.85","69.07B","-0.57%"
"14-12-2022","10,138.85","10,109.10","10,165.85","10,081.80","79.45B","0.71%"
"13-12-2022","10,067.45","10,071.15","10,091.55","10,039.30","59.28B","0.43%"
"12-12-2022","10,024.50","9,975.90","10,032.40","9,895.75","41.80B","0.55%"
"09-12-2022","9,969.60","10,118.40","10,134.40","9,900.55","50.61B","-1.10%"
"08-12-2022","10,080.70","10,066.70","10,104.35","10,053.15","44.10B","0.33%"
"07-12-2022","10,047.40","10,130.55","10,149.00","10,024.20","39.57B","-0.59%"
"06-12-2022","10,106.90","10,117.25","10,146.15","10,078.50","39.50B","-0.16%"
"05-12-2022","10,123.30","10,119.70","10,153.70","10,083.85","48.87B","0.43%"
"02-12-2022","10,079.95","10,029.95","10,089.05","10,018.80","36.92B","0.60%"
"01-12-2022","10,019.40","10,040.40","10,073.20","10,000.75","46.69B","0.43%"
"30-11-2022","9,976.05","9,947.50","9,992.95","9,926.05","41.13B","0.61%"
"29-11-2022","9,916.05","9,992.90","10,020.10","9,896.25","46.68B","-0.55%"
"28-11-2022","9,971.20","9,853.50","9,977.05","9,847.40","53.00B","1.23%"
"25-11-2022","9,849.70","9,769.75","9,864.30","9,768.35","50.90B","1.12%"
"24-11-2022","9,740.65","9,724.55","9,755.10","9,711.15","38.91B","0.51%"
"23-11-2022","9,691.30","9,675.30","9,707.15","9,662.70","45.79B","0.54%"
"22-11-2022","9,639.70","9,658.05","9,669.80","9,619.10","34.87B","0.03%"
"21-11-2022","9,636.90","9,628.40","9,667.50","9,591.05","33.44B","0.24%"
"18-11-2022","9,613.60","9,680.75","9,702.60","9,570.70","35.86B","-0.52%"
"17-11-2022","9,663.50","9,690.70","9,705.55","9,649.25","31.77B","-0.34%"
"16-11-2022","9,696.55","9,786.60","9,796.75","9,666.75","44.71B","-0.83%"
"15-11-2022","9,777.30","9,785.80","9,786.95","9,735.65","41.27B","0.26%"
"14-11-2022","9,752.25","9,732.75","9,769.85","9,669.90","42.16B","0.48%"
"11-11-2022","9,705.35","9,775.00","9,809.75","9,691.45","45.53B","0.38%"
"10-11-2022","9,668.60","9,757.70","9,798.45","9,617.85","33.23B","-1.15%"
"09-11-2022","9,781.50","9,864.55","9,865.80","9,762.25","44.10B","-0.56%"
"07-11-2022","9,836.30","9,807.55","9,846.30","9,773.70","45.61B","0.83%"
"04-11-2022","9,755.70","9,753.25","9,778.30","9,726.90","49.82B","0.37%"
"03-11-2022","9,719.65","9,667.25","9,751.15","9,656.20","32.75B","0.24%"
"02-11-2022","9,696.15","9,723.25","9,751.95","9,679.05","32.51B","-0.12%"
"01-11-2022","9,707.85","9,714.55","9,745.85","9,674.15","29.60B","0.22%"
"31-10-2022","9,686.10","9,710.00","9,723.45","9,656.80","35.45B","0.13%"
"28-10-2022","9,673.05","9,789.00","9,801.75","9,662.60","37.41B","-1.00%"
"27-10-2022","9,770.65","9,787.60","9,797.20","9,726.75","43.64B","0.41%"
"25-10-2022","9,730.30","9,762.10","9,775.50","9,679.80","43.50B","-0.13%"
"24-10-2022","9,743.05","9,770.60","9,787.30","9,726.80","8.71B","0.93%"
"21-10-2022","9,653.50","9,698.00","9,731.65","9,612.85","39.63B","-0.14%"
"20-10-2022","9,667.05","9,618.40","9,679.55","9,578.75","37.76B","0.11%"
"19-10-2022","9,656.05","9,667.25","9,687.45","9,626.25","44.61B","0.23%"
"18-10-2022","9,633.50","9,614.35","9,646.60","9,595.20","34.08B","0.76%"
"17-10-2022","9,561.15","9,499.35","9,587.80","9,428.10","33.92B","0.45%"
"14-10-2022","9,518.45","9,654.45","9,670.70","9,503.50","36.15B","0.13%"
"13-10-2022","9,506.35","9,555.15","9,581.05","9,463.85","30.19B","-0.50%"
"12-10-2022","9,553.80","9,508.30","9,563.15","9,425.60","33.05B","0.80%"
"11-10-2022","9,477.85","9,672.35","9,702.30","9,453.75","32.90B","-1.70%"
"10-10-2022","9,641.60","9,596.65","9,663.45","9,557.65","35.10B","-0.46%"
"07-10-2022","9,686.10","9,655.85","9,693.80","9,610.05","33.75B","0.24%"
"06-10-2022","9,663.25","9,614.50","9,702.30","9,612.25","39.85B","1.24%"
"04-10-2022","9,544.45","9,542.75","9,559.40","9,486.05","35.47B","1.76%"
"03-10-2022","9,379.15","9,438.80","9,489.95","9,318.40","34.27B","-0.66%"
"30-09-2022","9,441.80","9,296.50","9,455.80","9,222.45","34.21B","1.59%"
"29-09-2022","9,293.90","9,345.10","9,395.05","9,229.40","37.25B","0.63%"
"28-09-2022","9,235.55","9,232.65","9,324.70","9,191.90","32.85B","-0.54%"
"27-09-2022","9,285.95","9,320.55","9,401.20","9,222.45","37.02B","0.25%"
"26-09-2022","9,262.55","9,506.25","9,508.15","9,171.65","41.24B","-3.41%"
"23-09-2022","9,589.45","9,815.70","9,841.25","9,577.60","37.53B","-2.04%"
"22-09-2022","9,789.50","9,709.05","9,814.80","9,684.30","49.48B","0.60%"
"21-09-2022","9,731.25","9,850.50","9,890.65","9,698.75","39.92B","-1.03%"
"20-09-2022","9,832.25","9,801.15","9,880.90","9,800.70","50.16B","1.11%"
"19-09-2022","9,724.40","9,834.80","9,872.20","9,692.05","43.03B","-0.94%"
"16-09-2022","9,817.00","10,068.60","10,084.10","9,746.60","75.04B","-2.56%"
"15-09-2022","10,074.95","10,133.80","10,180.55","10,043.65","57.59B","-0.02%"
"14-09-2022","10,076.70","9,933.10","10,104.35","9,919.45","53.62B","-0.07%"
"13-09-2022","10,084.00","10,124.55","10,144.75","10,068.75","48.01B","0.16%"
"12-09-2022","10,068.35","10,012.15","10,080.05","9,999.95","50.65B","1.33%"
"09-09-2022","9,936.35","9,995.15","10,011.95","9,894.75","52.34B","0.06%"
"08-09-2022","9,930.30","9,934.85","9,959.75","9,885.45","47.04B","0.96%"
"07-09-2022","9,836.20","9,723.55","9,849.90","9,707.75","45.37B","0.78%"
"06-09-2022","9,759.85","9,795.15","9,824.75","9,694.10","44.90B","0.29%"
"05-09-2022","9,731.40","9,659.55","9,739.90","9,646.30","39.90B","1.19%"
"02-09-2022","9,617.05","9,691.45","9,711.10","9,604.65","35.56B","-0.17%"
"01-09-2022","9,633.75","9,581.70","9,669.05","9,572.00","35.70B","0.12%"
"30-08-2022","9,621.95","9,572.55","9,632.55","9,572.10","40.12B","1.26%"
"29-08-2022","9,502.20","9,303.75","9,519.00","9,303.40","41.26B","-0.98%"
"26-08-2022","9,596.70","9,581.70","9,625.20","9,565.10","52.52B","0.70%"
"25-08-2022","9,529.55","9,541.35","9,597.80","9,514.95","51.58B","0.45%"
"24-08-2022","9,487.15","9,425.90","9,498.70","9,424.90","44.50B","0.82%"
"23-08-2022","9,410.10","9,245.75","9,433.35","9,231.75","44.48B","1.14%"
"22-08-2022","9,303.95","9,433.60","9,433.65","9,292.60","35.08B","-1.63%"
"19-08-2022","9,457.80","9,597.60","9,630.75","9,437.30","45.97B","-1.21%"
"18-08-2022","9,573.80","9,576.40","9,605.25","9,550.35","35.72B","0.16%"
"17-08-2022","9,558.30","9,550.50","9,597.45","9,544.25","45.02B","0.49%"
"16-08-2022","9,511.55","9,478.90","9,526.40","9,459.50","37.34B","0.95%"
"12-08-2022","9,421.60","9,417.60","9,458.10","9,404.50","42.68B","0.25%"
"11-08-2022","9,397.95","9,398.15","9,410.70","9,366.20","48.78B","0.87%"
"10-08-2022","9,316.70","9,386.55","9,393.75","9,294.60","45.52B","-0.35%"
"08-08-2022","9,349.65","9,329.85","9,358.70","9,276.50","40.91B","0.34%"
"05-08-2022","9,318.00","9,358.70","9,395.15","9,304.00","36.39B","-0.06%"
"04-08-2022","9,323.40","9,410.25","9,452.20","9,193.55","45.30B","-0.36%"
"03-08-2022","9,357.45","9,424.55","9,453.90","9,302.80","44.62B","-0.48%"
